"Código","Unidade Territorial","UF","Referência","Famílias Beneficiárias","Valor Total Repassado","Valor Médio dos Benefícios"
"312595","FERVEDOURO","MG","01/2020","964","155950.00","161.77"
"312600","FLORESTAL","MG","02/2020","174","31580","181.49"
"312600","FLORESTAL","MG","11/2020","198","4690","23.69"
"312600","FLORESTAL","MG","12/2020","198","5422","27.38"
"312600","FLORESTAL","MG","03/2020","185","33307","180.04"
"312600","FLORESTAL","MG","04/2020","201","1293","6.43"
"312600","FLORESTAL","MG","09/2020","198","3984","20.12"
"312600","FLORESTAL","MG","08/2020","198","1083","5.47"
"312600","FLORESTAL","MG","07/2020","198","1083","5.47"
"312600","FLORESTAL","MG","10/2020","198","4252","21.47"
"312600","FLORESTAL","MG","05/2020","198","944","4.77"
"312600","FLORESTAL","MG","06/2020","198","1035","5.23"
"312600","FLORESTAL","MG","01/2020","176","31997.00","181.80"
"312610","FORMIGA","MG","11/2020","1549","46496","30.02"
"312610","FORMIGA","MG","06/2020","1536","16781","10.93"
"312610","FORMIGA","MG","05/2020","1535","16475","10.73"
"312610","FORMIGA","MG","04/2020","1536","19621","12.77"
"312610","FORMIGA","MG","03/2020","1512","234577","155.14"
"312610","FORMIGA","MG","02/2020","1521","236121","155.24"
"312610","FORMIGA","MG","01/2020","1526","238785.00","156.48"
"312610","FORMIGA","MG","07/2020","1536","18267","11.89"
"312610","FORMIGA","MG","08/2020","1536","17471","11.37"
"312610","FORMIGA","MG","09/2020","1549","40221","25.97"
"312610","FORMIGA","MG","10/2020","1549","44012","28.41"
"312610","FORMIGA","MG","12/2020","1549","49982","32.27"
"312620","FORMOSO","MG","12/2020","1329","87729","66.01"
"312620","FORMOSO","MG","07/2020","1332","10801","8.11"
"312620","FORMOSO","MG","05/2020","1332","13059","9.80"
"312620","FORMOSO","MG","04/2020","1324","8822","6.66"
"312620","FORMOSO","MG","03/2020","1316","352210","267.64"
"312620","FORMOSO","MG","01/2020","1347","359208.00","266.67"
"312620","FORMOSO","MG","02/2020","1349","358930","266.07"
"312620","FORMOSO","MG","09/2020","1329","77732","58.49"
"312620","FORMOSO","MG","10/2020","1329","81323","61.19"
"312620","FORMOSO","MG","08/2020","1332","10087","7.57"
"312620","FORMOSO","MG","11/2020","1329","84097","63.28"
"312620","FORMOSO","MG","06/2020","1332","9287","6.97"
"312630","FORTALEZA DE MINAS","MG","06/2020","101","431","4.27"
"312630","FORTALEZA DE MINAS","MG","12/2020","98","2708","27.63"
"312630","FORTALEZA DE MINAS","MG","11/2020","98","2263","23.09"
"312630","FORTALEZA DE MINAS","MG","10/2020","98","2010","20.51"
"312630","FORTALEZA DE MINAS","MG","09/2020","98","1757","17.93"
"312630","FORTALEZA DE MINAS","MG","08/2020","101","431","4.27"
"312630","FORTALEZA DE MINAS","MG","07/2020","101","431","4.27"
"312630","FORTALEZA DE MINAS","MG","05/2020","101","431","4.27"
"312630","FORTALEZA DE MINAS","MG","03/2020","99","15670","158.28"
"312630","FORTALEZA DE MINAS","MG","02/2020","102","16055","157.40"
"312630","FORTALEZA DE MINAS","MG","01/2020","102","16090.00","157.75"
"312630","FORTALEZA DE MINAS","MG","04/2020","101","431","4.27"
"312640","FORTUNA DE MINAS","MG","08/2020","147","522","3.55"
"312640","FORTUNA DE MINAS","MG","12/2020","147","4726","32.15"
"312640","FORTUNA DE MINAS","MG","04/2020","147","934","6.35"
"312640","FORTUNA DE MINAS","MG","05/2020","147","522","3.55"
"312640","FORTUNA DE MINAS","MG","11/2020","147","4726","32.15"
"312640","FORTUNA DE MINAS","MG","07/2020","147","522","3.55"
"312640","FORTUNA DE MINAS","MG","03/2020","137","25841","188.62"
"312640","FORTUNA DE MINAS","MG","09/2020","147","4555","30.99"
"312640","FORTUNA DE MINAS","MG","02/2020","145","27723","191.19"
"312640","FORTUNA DE MINAS","MG","01/2020","145","27725.00","191.21"
"312640","FORTUNA DE MINAS","MG","06/2020","147","522","3.55"
"312640","FORTUNA DE MINAS","MG","10/2020","147","4555","30.99"
"312650","FRANCISCO BADARÓ","MG","12/2020","937","23195","24.75"
"312650","FRANCISCO BADARÓ","MG","11/2020","937","21705","23.16"
"312650","FRANCISCO BADARÓ","MG","04/2020","936","4678","5.00"
"312650","FRANCISCO BADARÓ","MG","05/2020","939","5604","5.97"
"312650","FRANCISCO BADARÓ","MG","06/2020","939","4582","4.88"
"312650","FRANCISCO BADARÓ","MG","07/2020","939","4842","5.16"
"312650","FRANCISCO BADARÓ","MG","01/2020","914","162348.00","177.62"
"312650","FRANCISCO BADARÓ","MG","08/2020","939","4615","4.91"
"312650","FRANCISCO BADARÓ","MG","03/2020","884","158048","178.79"
"312650","FRANCISCO BADARÓ","MG","09/2020","937","19091","20.37"
"312650","FRANCISCO BADARÓ","MG","10/2020","937","20224","21.58"
"312650","FRANCISCO BADARÓ","MG","02/2020","914","162602","177.90"
"312660","FRANCISCO DUMONT","MG","06/2020","672","3601","5.36"
"312660","FRANCISCO DUMONT","MG","02/2020","622","117187","188.40"
"312660","FRANCISCO DUMONT","MG","10/2020","672","18492","27.52"
"312660","FRANCISCO DUMONT","MG","12/2020","672","19457","28.95"
"312660","FRANCISCO DUMONT","MG","04/2020","672","4809","7.16"
"312660","FRANCISCO DUMONT","MG","03/2020","607","114410","188.48"
"312660","FRANCISCO DUMONT","MG","01/2020","624","117196.00","187.81"
"312660","FRANCISCO DUMONT","MG","11/2020","672","18997","28.27"
"312660","FRANCISCO DUMONT","MG","07/2020","672","3961","5.89"
"312660","FRANCISCO DUMONT","MG","09/2020","672","13360","19.88"
"312660","FRANCISCO DUMONT","MG","08/2020","672","3700","5.51"
"312660","FRANCISCO DUMONT","MG","05/2020","672","4311","6.42"
"312670","FRANCISCO SÁ","MG","06/2020","2882","12092","4.20"
"312670","FRANCISCO SÁ","MG","03/2020","2641","420801","159.33"
"312670","FRANCISCO SÁ","MG","08/2020","2882","12333","4.28"
"312670","FRANCISCO SÁ","MG","01/2020","2708","425468.00","157.12"
"312670","FRANCISCO SÁ","MG","02/2020","2702","424915","157.26"
"312670","FRANCISCO SÁ","MG","04/2020","2876","12753","4.43"
"312670","FRANCISCO SÁ","MG","05/2020","2882","12003","4.16"
"312670","FRANCISCO SÁ","MG","07/2020","2882","12675","4.40"
"312670","FRANCISCO SÁ","MG","09/2020","2883","36711","12.73"
"312670","FRANCISCO SÁ","MG","10/2020","2883","38561","13.38"
"312670","FRANCISCO SÁ","MG","11/2020","2883","41803","14.50"
"312670","FRANCISCO SÁ","MG","12/2020","2883","43642","15.14"
"312675","FRANCISCÓPOLIS","MG","04/2020","814","4899","6.02"
"312675","FRANCISCÓPOLIS","MG","05/2020","816","4558","5.59"
"312675","FRANCISCÓPOLIS","MG","06/2020","816","4296","5.26"
"312675","FRANCISCÓPOLIS","MG","07/2020","816","4468","5.48"
"312675","FRANCISCÓPOLIS","MG","08/2020","816","4468","5.48"
"312675","FRANCISCÓPOLIS","MG","03/2020","727","141693","194.90"
"312675","FRANCISCÓPOLIS","MG","01/2020","735","140452.00","191.09"
"312675","FRANCISCÓPOLIS","MG","09/2020","813","16666","20.50"
"312675","FRANCISCÓPOLIS","MG","10/2020","813","18300","22.51"
"312675","FRANCISCÓPOLIS","MG","12/2020","813","18933","23.29"
"312675","FRANCISCÓPOLIS","MG","02/2020","735","141199","192.11"
"312675","FRANCISCÓPOLIS","MG","11/2020","813","18803","23.13"
"312680","FREI GASPAR","MG","07/2020","931","2520","2.71"
"312680","FREI GASPAR","MG","02/2020","859","201832","234.96"
"312680","FREI GASPAR","MG","03/2020","839","198897","237.06"
"312680","FREI GASPAR","MG","04/2020","929","3056","3.29"
"312680","FREI GASPAR","MG","05/2020","931","2968","3.19"
"312680","FREI GASPAR","MG","06/2020","931","2788","2.99"
"312680","FREI GASPAR","MG","01/2020","856","201079.00","234.91"
"312680","FREI GASPAR","MG","09/2020","930","25679","27.61"
"312680","FREI GASPAR","MG","10/2020","930","27997","30.10"
"312680","FREI GASPAR","MG","11/2020","930","28727","30.89"
"312680","FREI GASPAR","MG","12/2020","930","30431","32.72"
"312680","FREI GASPAR","MG","08/2020","931","2789","3.00"
"312690","FREI INOCÊNCIO","MG","05/2020","1484","21612","14.56"
"312690","FREI INOCÊNCIO","MG","01/2020","1513","313611.00","207.28"
"312690","FREI INOCÊNCIO","MG","10/2020","1480","45577","30.80"
"312690","FREI INOCÊNCIO","MG","02/2020","1510","313519","207.63"
"312690","FREI INOCÊNCIO","MG","06/2020","1485","21751","14.65"
"312690","FREI INOCÊNCIO","MG","09/2020","1480","42125","28.46"
"312690","FREI INOCÊNCIO","MG","03/2020","1453","305618","210.34"
"312690","FREI INOCÊNCIO","MG","11/2020","1480","50643","34.22"
"312690","FREI INOCÊNCIO","MG","08/2020","1485","23455","15.79"
"312690","FREI INOCÊNCIO","MG","12/2020","1480","52064","35.18"
"312690","FREI INOCÊNCIO","MG","07/2020","1485","23854","16.06"
"312690","FREI INOCÊNCIO","MG","04/2020","1475","25504","17.29"
"312695","FREI LAGONEGRO","MG","09/2020","604","5475","9.06"
"312695","FREI LAGONEGRO","MG","04/2020","605","1897","3.14"
"312695","FREI LAGONEGRO","MG","12/2020","604","6622","10.96"
"312695","FREI LAGONEGRO","MG","01/2020","568","91269.00","160.68"
"312695","FREI LAGONEGRO","MG","02/2020","567","90968","160.44"
"312695","FREI LAGONEGRO","MG","03/2020","557","89754","161.14"
"312695","FREI LAGONEGRO","MG","05/2020","605","1416","2.34"
"312695","FREI LAGONEGRO","MG","06/2020","605","1416","2.34"
"312695","FREI LAGONEGRO","MG","07/2020","605","1325","2.19"
"312695","FREI LAGONEGRO","MG","08/2020","605","1325","2.19"
"312695","FREI LAGONEGRO","MG","10/2020","604","5865","9.71"
"312695","FREI LAGONEGRO","MG","11/2020","604","6396","10.59"
"312700","FRONTEIRA","MG","02/2020","827","162493","196.48"
"312700","FRONTEIRA","MG","04/2020","899","11296","12.57"
"312700","FRONTEIRA","MG","11/2020","898","45906","51.12"
"312700","FRONTEIRA","MG","09/2020","898","39726","44.24"
"312700","FRONTEIRA","MG","03/2020","783","156722","200.16"
"312700","FRONTEIRA","MG","10/2020","898","44315","49.35"
"312700","FRONTEIRA","MG","05/2020","904","10278","11.37"
"312700","FRONTEIRA","MG","12/2020","898","47846","53.28"
"312700","FRONTEIRA","MG","08/2020","904","9696","10.73"
"312700","FRONTEIRA","MG","06/2020","904","10075","11.14"
"312700","FRONTEIRA","MG","07/2020","904","10166","11.25"
"312700","FRONTEIRA","MG","01/2020","829","163073.00","196.71"
"312705","FRONTEIRA DOS VALES","MG","07/2020","906","6476","7.15"
"312705","FRONTEIRA DOS VALES","MG","05/2020","904","5830","6.45"
"312705","FRONTEIRA DOS VALES","MG","04/2020","901","5574","6.19"
"312705","FRONTEIRA DOS VALES","MG","06/2020","906","5800","6.40"
"312705","FRONTEIRA DOS VALES","MG","02/2020","847","206023","243.24"
"312705","FRONTEIRA DOS VALES","MG","01/2020","851","207518.00","243.85"
"312705","FRONTEIRA DOS VALES","MG","03/2020","826","203829","246.77"
"312705","FRONTEIRA DOS VALES","MG","12/2020","908","44200","48.68"
"312705","FRONTEIRA DOS VALES","MG","11/2020","908","43752","48.19"
"312705","FRONTEIRA DOS VALES","MG","10/2020","908","42727","47.06"
"312705","FRONTEIRA DOS VALES","MG","09/2020","908","41291","45.47"
"312705","FRONTEIRA DOS VALES","MG","08/2020","906","6296","6.95"
"312707","FRUTA DE LEITE","MG","04/2020","681","6991","10.27"
"312707","FRUTA DE LEITE","MG","08/2020","682","5051","7.41"
"312707","FRUTA DE LEITE","MG","11/2020","682","47038","68.97"
"312707","FRUTA DE LEITE","MG","10/2020","682","46569","68.28"
"312707","FRUTA DE LEITE","MG","01/2020","634","157514.00","248.44"
"312707","FRUTA DE LEITE","MG","02/2020","634","156692","247.15"
"312707","FRUTA DE LEITE","MG","03/2020","625","154246","246.79"
"312707","FRUTA DE LEITE","MG","05/2020","682","5759","8.44"
"312707","FRUTA DE LEITE","MG","06/2020","682","5588","8.19"
"312707","FRUTA DE LEITE","MG","07/2020","682","5231","7.67"
"312707","FRUTA DE LEITE","MG","09/2020","682","40408","59.25"
"312707","FRUTA DE LEITE","MG","12/2020","682","48048","70.45"
"312710","FRUTAL","MG","07/2020","1712","21422","12.51"
"312710","FRUTAL","MG","08/2020","1712","20200","11.80"
"312710","FRUTAL","MG","09/2020","1705","42571","24.97"
"312710","FRUTAL","MG","10/2020","1705","44862","26.31"
"312710","FRUTAL","MG","11/2020","1705","47013","27.57"
"312710","FRUTAL","MG","03/2020","1685","237219","140.78"
"312710","FRUTAL","MG","12/2020","1705","49241","28.88"
"312710","FRUTAL","MG","04/2020","1714","23461","13.69"
"312710","FRUTAL","MG","05/2020","1712","20430","11.93"
"312710","FRUTAL","MG","06/2020","1712","20804","12.15"
"312710","FRUTAL","MG","01/2020","1409","201404.00","142.94"
"312710","FRUTAL","MG","02/2020","1401","200737","143.28"
"312720","FUNILÂNDIA","MG","05/2020","485","3855","7.95"
"312720","FUNILÂNDIA","MG","08/2020","485","3846","7.93"
"312720","FUNILÂNDIA","MG","09/2020","481","16589","34.49"
"312720","FUNILÂNDIA","MG","07/2020","485","4115","8.48"
"312720","FUNILÂNDIA","MG","11/2020","481","19958","41.49"
"312720","FUNILÂNDIA","MG","01/2020","430","85303.00","198.38"
"312720","FUNILÂNDIA","MG","03/2020","413","83750","202.78"
"312720","FUNILÂNDIA","MG","10/2020","481","18623","38.72"
"312720","FUNILÂNDIA","MG","04/2020","486","5973","12.29"
"312720","FUNILÂNDIA","MG","12/2020","481","20432","42.48"
"312720","FUNILÂNDIA","MG","02/2020","430","85285","198.34"
"312720","FUNILÂNDIA","MG","06/2020","485","3855","7.95"
"312730","GALILÉIA","MG","12/2020","688","12580","18.28"
"312730","GALILÉIA","MG","05/2020","693","5144","7.42"
"312730","GALILÉIA","MG","11/2020","688","11757","17.09"
"312730","GALILÉIA","MG","01/2020","635","110827.00","174.53"
"312730","GALILÉIA","MG","02/2020","631","110159","174.58"
"312730","GALILÉIA","MG","03/2020","609","107387","176.33"
"312730","GALILÉIA","MG","04/2020","690","4886","7.08"
"312730","GALILÉIA","MG","06/2020","693","5451","7.87"
"312730","GALILÉIA","MG","07/2020","693","5150","7.43"
"312730","GALILÉIA","MG","08/2020","693","5150","7.43"
"312730","GALILÉIA","MG","09/2020","688","11066","16.08"
"312730","GALILÉIA","MG","10/2020","688","11757","17.09"
"312733","GAMELEIRAS","MG","02/2020","655","154766","236.28"
"312733","GAMELEIRAS","MG","12/2020","677","26930","39.78"
"312733","GAMELEIRAS","MG","03/2020","640","153890","240.45"
"312733","GAMELEIRAS","MG","08/2020","681","2237","3.28"
"312733","GAMELEIRAS","MG","05/2020","681","2189","3.21"
"312733","GAMELEIRAS","MG","04/2020","681","2458","3.61"
"312733","GAMELEIRAS","MG","06/2020","681","2189","3.21"
"312733","GAMELEIRAS","MG","07/2020","681","2189","3.21"
"312733","GAMELEIRAS","MG","09/2020","677","18645","27.54"
"312733","GAMELEIRAS","MG","10/2020","677","24387","36.02"
"312733","GAMELEIRAS","MG","01/2020","656","155148.00","236.51"
"312733","GAMELEIRAS","MG","11/2020","677","25012","36.95"
"312735","GLAUCILÂNDIA","MG","09/2020","343","4248","12.38"
"312735","GLAUCILÂNDIA","MG","12/2020","343","5308","15.48"
"312735","GLAUCILÂNDIA","MG","07/2020","342","1136","3.32"
"312735","GLAUCILÂNDIA","MG","11/2020","343","5219","15.22"
"312735","GLAUCILÂNDIA","MG","02/2020","305","43691","143.25"
"312735","GLAUCILÂNDIA","MG","01/2020","305","43616.00","143.00"
"312735","GLAUCILÂNDIA","MG","03/2020","298","43521","146.04"
"312735","GLAUCILÂNDIA","MG","04/2020","342","616","1.80"
"312735","GLAUCILÂNDIA","MG","05/2020","342","616","1.80"
"312735","GLAUCILÂNDIA","MG","06/2020","342","616","1.80"
"312735","GLAUCILÂNDIA","MG","08/2020","342","1136","3.32"
"312735","GLAUCILÂNDIA","MG","10/2020","343","4768","13.90"
"312737","GOIABEIRA","MG","06/2020","324","995","3.07"
"312737","GOIABEIRA","MG","02/2020","292","49971","171.13"
"312737","GOIABEIRA","MG","12/2020","328","7939","24.20"
"312737","GOIABEIRA","MG","04/2020","324","1086","3.35"
"312737","GOIABEIRA","MG","09/2020","328","5674","17.30"
"312737","GOIABEIRA","MG","01/2020","296","50045.00","169.07"
"312737","GOIABEIRA","MG","03/2020","291","50205","172.53"
"312737","GOIABEIRA","MG","05/2020","324","995","3.07"
"312737","GOIABEIRA","MG","08/2020","324","858","2.65"
"312737","GOIABEIRA","MG","10/2020","328","7231","22.05"
"312737","GOIABEIRA","MG","11/2020","328","7587","23.13"
"312737","GOIABEIRA","MG","07/2020","324","858","2.65"
"312738","GOIANÁ","MG","07/2020","246","1476","6.00"
"312738","GOIANÁ","MG","09/2020","246","8244","33.51"
"312738","GOIANÁ","MG","01/2020","207","40753.00","196.87"
"312738","GOIANÁ","MG","02/2020","207","40563","195.96"
"312738","GOIANÁ","MG","06/2020","246","1435","5.83"
"312738","GOIANÁ","MG","08/2020","246","1385","5.63"
"312738","GOIANÁ","MG","10/2020","246","8057","32.75"
"312738","GOIANÁ","MG","05/2020","246","1435","5.83"
"312738","GOIANÁ","MG","11/2020","246","7962","32.37"
"312738","GOIANÁ","MG","12/2020","246","8848","35.97"
"312738","GOIANÁ","MG","03/2020","204","40201","197.06"
"312738","GOIANÁ","MG","04/2020","246","1802","7.33"
"312740","GONÇALVES","MG","08/2020","95","1115","11.74"
"312740","GONÇALVES","MG","03/2020","97","11961","123.31"
"312740","GONÇALVES","MG","10/2020","97","1653","17.04"
"312740","GONÇALVES","MG","06/2020","95","1115","11.74"
"312740","GONÇALVES","MG","04/2020","96","1067","11.11"
"312740","GONÇALVES","MG","05/2020","95","1115","11.74"
"312740","GONÇALVES","MG","07/2020","95","1115","11.74"
"312740","GONÇALVES","MG","02/2020","93","11606","124.80"
"312740","GONÇALVES","MG","11/2020","97","1742","17.96"
"312740","GONÇALVES","MG","12/2020","97","1742","17.96"
"312740","GONÇALVES","MG","09/2020","97","1653","17.04"
"312740","GONÇALVES","MG","01/2020","94","11722.00","124.70"
"312750","GONZAGA","MG","02/2020","516","96816","187.63"
"312750","GONZAGA","MG","01/2020","525","98468.00","187.56"
"312750","GONZAGA","MG","03/2020","592","108667","183.56"
"312750","GONZAGA","MG","05/2020","617","1296","2.10"
"312750","GONZAGA","MG","06/2020","617","1784","2.89"
"312750","GONZAGA","MG","08/2020","617","1606","2.60"
"312750","GONZAGA","MG","09/2020","615","10212","16.60"
"312750","GONZAGA","MG","11/2020","615","11485","18.67"
"312750","GONZAGA","MG","12/2020","615","16387","26.65"
"312750","GONZAGA","MG","10/2020","615","11115","18.07"
"312750","GONZAGA","MG","07/2020","617","1964","3.18"
"312750","GONZAGA","MG","04/2020","616","1469","2.38"
"312760","GOUVEIA","MG","02/2020","585","90417","154.56"
"312760","GOUVEIA","MG","07/2020","604","2961","4.90"
"312760","GOUVEIA","MG","01/2020","585","90705.00","155.05"
"312760","GOUVEIA","MG","09/2020","604","7655","12.67"
"312760","GOUVEIA","MG","06/2020","604","2961","4.90"
"312760","GOUVEIA","MG","05/2020","604","2781","4.60"
"312760","GOUVEIA","MG","04/2020","605","2981","4.93"
"312760","GOUVEIA","MG","03/2020","591","91272","154.44"
"312760","GOUVEIA","MG","08/2020","604","3050","5.05"
"312760","GOUVEIA","MG","10/2020","604","7655","12.67"
"312760","GOUVEIA","MG","11/2020","604","8278","13.71"
"312760","GOUVEIA","MG","12/2020","604","8458","14.00"
"312770","GOVERNADOR VALADARES","MG","11/2020","12263","290487","23.69"
"312770","GOVERNADOR VALADARES","MG","02/2020","11101","1680723","151.40"
"312770","GOVERNADOR VALADARES","MG","03/2020","12090","1800864","148.95"
"312770","GOVERNADOR VALADARES","MG","05/2020","12277","118090","9.62"
"312770","GOVERNADOR VALADARES","MG","08/2020","12279","123558","10.06"
"312770","GOVERNADOR VALADARES","MG","09/2020","12263","254010","20.71"
"312770","GOVERNADOR VALADARES","MG","10/2020","12263","271271","22.12"
"312770","GOVERNADOR VALADARES","MG","12/2020","12262","306457","24.99"
"312770","GOVERNADOR VALADARES","MG","04/2020","12287","131814","10.73"
"312770","GOVERNADOR VALADARES","MG","01/2020","11129","1695174.00","152.32"
"312770","GOVERNADOR VALADARES","MG","07/2020","12279","129330","10.53"
"312770","GOVERNADOR VALADARES","MG","06/2020","12279","128366","10.45"
"312780","GRÃO MOGOL","MG","01/2020","1313","230828.00","175.80"
"312780","GRÃO MOGOL","MG","02/2020","1312","229434","174.87"
"312780","GRÃO MOGOL","MG","09/2020","1396","28046","20.09"
"312780","GRÃO MOGOL","MG","03/2020","1288","228229","177.20"
"312780","GRÃO MOGOL","MG","04/2020","1397","6372","4.56"
"312780","GRÃO MOGOL","MG","05/2020","1397","6090","4.36"
